"","loc_id","name","type","str_no","street","postal_code","ward","phone","building.type","bldgname","Infant","Toddler","Preschooler","Kindergarten","Gradelevel","Total","subsidy","gc_geoid","longitude","latitude","run_date","district"
"114",1371,"Knob Hill Day Nursery","Non-Profit","23","gage ave","M1J 1T3",38,"416-439-9864","Place of Worship","Knob Hill United Church",10,15,24,0,0,49,"Yes",336519,-79.24882865,43.7490357,"15-Jun-17","Scarborough"
"115",1372,"Central Neighbourhood House","Non-Profit","349","ontario st","M5A 2V8",28,"416-925-4363x110","Community/Recreation Centre","Central Neighbourhood House",10,20,16,0,0,46,"Yes",8566354,-79.36887929,43.66053021,"15-Jun-17","Toronto East York"
"116",1373,"Calico Saints Child Care Centre","Non-Profit","35","calico dr","M3L 1V5",9,"416-741-8499","Public Elementary School","Calico Public School",0,15,24,52,50,141,"Yes",495446,-79.50359532,43.73791477,"15-Jun-17","North York"
"117",1374,"Palisades Centre For Early Learning","Commercial","15","san romanoway","M3N 2Y9",8,"416-663-4431","Community/Recreation Centre","Palisades Recreation Centre",20,15,48,24,30,137,"Yes",10071744,-79.51600951,43.75910845,"15-Jun-17","North York"
"118",1379,"Davisville Care Programme","Non-Profit","43","millwood rd","M4S 1J6",22,"416-489-2620","Public Elementary School","Davisville Public School",0,0,0,52,101,153,"Yes",5581078,-79.39489969,43.69928502,"15-Jun-17","Toronto East York"
"119",1381,"Centro Clinton Day Care Centre","Non-Profit","460","manning ave","M6G 2V7",19,"416-537-5841","Public Elementary School","Clinton Public School",0,20,48,52,77,197,"Yes",837356,-79.41406082,43.65765466,"15-Jun-17","Toronto East York"
"120",1383,"Kimbercroft Day Nursery 2","Commercial","39","kimbercroft crt","M1S 5B5",42,"416-321-1694","High Rise Apartment","",0,0,48,0,30,78,"Yes",351509,-79.23888526,43.79192308,"15-Jun-17","Scarborough"
"121",1391,"Progress Childcare (Scarborough Inc. #1 (3 Glamorgan)","Non-Profit","3","glamorgan ave","M1P 4N9",40,"416-291-3368","High Rise Apartment","",10,10,32,22,0,74,"Yes",2798984,-79.28256733,43.76853117,"15-Jun-17","Scarborough"
"122",1395,"Tamarack Day Care Centre (765566 Ontario Inc)","Commercial","3315","midland ave","M1V 4W7",41,"416-293-3152","Purpose Built","Commercial Space",0,25,48,20,45,138,"Yes",4304193,-79.28845082,43.8074061,"15-Jun-17","Scarborough"
"123",1396,"Mothercraft:  Robertson House (32 Heath Street West)","Non-Profit","32","heath st w","M4V 1T3",22,"416-920-4054x115","Purpose Built","Mothercraft",10,15,32,0,0,57,"Yes",6082109,-79.39661398,43.69023838,"15-Jun-17","Toronto East York"
"124",1397,"Deer Park Extended Primary Education Program","Non-Profit","23","ferndale ave","M4T 2B4",22,"416-922-9569","Public Elementary School","Deer Park Public School",0,0,24,0,0,24,"Yes",4070042,-79.39155962,43.68966054,"15-Jun-17","Toronto East York"
"125",1402,"Mother Of Compassion Child Care","Non-Profit","40","sewells rd","M1B 3G5",42,"416-724-1462","Catholic High School","Mother Theresa Catholic Secondary School",10,15,32,0,0,57,"Yes",2133565,-79.21483296,43.80966742,"15-Jun-17","Scarborough"
"126",1413,"Albion Early Learning  & Child Care Centre","City-Operated","1545","albion rd","M9V 1B2",1,"416-392-5083","Purpose Built","",10,20,24,0,0,54,"Yes",982439,-79.58642918,43.74025409,"15-Jun-17","Etobicoke York"
"127",1414,"Centennial College East York Day Care (Plains Rd)","Non-Profit","175","plains rd","M4J 2R2",29,"416-289-5104","Public Elementary School","Diefenbaker Public School",0,0,0,13,28,41,"Yes",6208971,-79.33214716,43.69506812,"15-Jun-17","Toronto East York"
"128",1420,"Cast For Kids Child Care Centre","Non-Profit","1430","sheppard ave w","M3M 2W9",9,"416-638-4487","Public Elementary School","Sheppard Public School",10,15,24,26,60,135,"Yes",10133016,-79.48826393,43.74543295,"15-Jun-17","North York"
"129",1425,"Vradenburg Community Child Care Centre","Non-Profit","50","vradenberg dr","M1T 1M6",40,"416-497-7016","Public Elementary School","Vradenburg Junior Public School",10,10,16,26,30,92,"Yes",395053,-79.30828951,43.77435087,"15-Jun-17","Scarborough"
"130",1426,"Educare Kindergarten - Islington","Commercial","2825","islington ave","M9L 2K1",7,"416-749-0415","High Rise Apartment","Swiss Court",0,10,32,18,30,90,"Yes",8492741,-79.5674795,43.74833611,"15-Jun-17","Etobicoke York"
"131",1430,"N.Y.A.D. Donwood","Non-Profit","61","dorcot ave","M1P 3K5",37,"416-759-7648","Public Elementary School","Donwood Park Public School",0,10,16,26,30,82,"Yes",328292,-79.26236832,43.75698692,"15-Jun-17","Scarborough"
"132",1433,"Educare Preschool Centre","Commercial","101","lotherton ptway","M6B 2G6",15,"416-789-4811","Other","",0,10,16,0,0,26,"Yes",8066635,-79.46787368,43.705952,"15-Jun-17","North York"
"133",1434,"Champions Children's Centre","Non-Profit","9","grenoble dr","M3C 1C3",26,"416-467-5983","Public Elementary School","Grenoble Public School",0,0,16,26,46,88,"Yes",523752,-79.33225573,43.71528314,"15-Jun-17","North York"
"134",1439,"Wexford Community Childcare Centre","Non-Profit","1","wayne ave","M1R 1Y1",37,"416-759-1965","Public Elementary School","George Peck Public School",10,15,16,26,0,67,"Yes",396495,-79.29363841,43.73826708,"15-Jun-17","Scarborough"
"135",1440,"Petit Pearson Child Care","Non-Profit","7","snowcrest ave","M2K 2K5",24,"416-222-2769","Public Elementary School","Lester B. Pearson Public School",0,10,16,26,75,127,"Yes",9487216,-79.38746557,43.79232805,"15-Jun-17","North York"
"136",1445,"Children Are People Education","Non-Profit","272","codsell ave","M3H 3X2",10,"416-633-8831","Community/Recreation Centre","Borochov Centre",20,40,56,0,30,146,"Yes",501580,-79.45892375,43.75474293,"15-Jun-17","North York"
"137",1448,"Rainbow Village Childcare Centre (Mid-Scarborough Child Care)","Non-Profit","2460","eglinton ave e","M1K 5J7",37,"416-266-5835","Purpose Built","",6,25,40,24,45,140,"Yes",9086378,-79.26264594,43.73410478,"15-Jun-17","Scarborough"
"138",1452,"Cambridge Place Centre For Early Learning","Commercial","30","denton ave","M1L 4P2",35,"416-699-8636","High Rise Apartment","Apartment Building",10,15,48,20,0,93,"Yes",327663,-79.28769907,43.69397801,"15-Jun-17","Scarborough"
"139",1453,"Downtown Montessori At Coatsworth (Formerly Ward Nine -Coatsworth)","Non-Profit","11","coatsworth cres","M4C 5P8",32,"416-694-9444","High Rise Apartment","Hanson Building",10,15,32,0,0,57,"Yes",7791859,-79.32109772,43.6791497,"15-Jun-17","Toronto East York"
"140",1454,"Dunloe Children's Centre","Non-Profit","78","dunloe rd","M5P 2T6",22,"416-483-6559","Public Elementary School","Forest Hill Public School",0,0,60,0,30,90,"Yes",797816,-79.41412725,43.69540386,"15-Jun-17","Toronto East York"
"141",1458,"Enriched Child Care Learning Centre","Commercial","6030","bathurst st","M2R 1Z9",10,"416-650-5355","High Rise Apartment","",0,10,24,0,0,34,"Yes",9313334,-79.44758922,43.78782263,"15-Jun-17","North York"
"142",1460,"Children's Village Day Care Centre #3","Commercial","225","markham rd","M1J 3C6",36,"416-267-9677","High Rise Apartment","",10,15,40,0,40,105,"Yes",9340538,-79.21907657,43.74619011,"15-Jun-17","Scarborough"
"143",1462,"Howard Park Children's Centre","Non-Profit","30","marmaduke st","M6R 1T2",14,"416-532-3945","Public Elementary School","Howard Public School",0,0,0,52,109,161,"Yes",8594462,-79.45199912,43.6503073,"15-Jun-17","Toronto East York"
"144",1466,"Cliffcrest Day Care Centre","Non-Profit","2938","eglinton ave e","M1J 2E4",38,"416-267-6293","Commercial Building","Torrance Plaza",0,10,24,0,30,64,"Yes",9011629,-79.23571181,43.73983096,"15-Jun-17","Scarborough"
"145",1467,"Earl Haig Community Day Care (15 Earl Haig Avenue)","Non-Profit","15","earl haig ave","M4C 1E2",32,"416-694-9572x222","Public Elementary School","Earl Haig Public School",10,15,46,78,80,229,"Yes",799259,-79.32125369,43.68134004,"15-Jun-17","Toronto East York"
"146",1475,"George Brown - Esther Exton Child Care Centre","Non-Profit","55","ameer ave","M6A 2Z1",15,"416-785-2420","Other","Baycrest Centre For Geriatric Care",10,15,32,0,0,57,"Yes",7094809,-79.44083783,43.72874629,"15-Jun-17","North York"
"147",1477,"Yonge Hearts Child Care Centre","Non-Profit","5176","yonge st","M2N 5P6",23,"416-730-8898","Purpose Built","Yonge Hearts Child Care Centre",20,30,64,0,0,114,"Yes",7131357,-79.41433357,43.77007451,"15-Jun-17","North York"
"148",1482,"East Toronto Village Children's Centre","Non-Profit","43","kimberley ave","M4E 2Z4",32,"416-694-1733","Place of Worship","St. Saviour's Anglican Church",0,0,24,0,24,48,"Yes",8264102,-79.29770845,43.68281928,"15-Jun-17","Toronto East York"
"149",1484,"Phoenix Child Centre","Non-Profit","625","seneca hill dr","M2J 2W6",33,"416-492-8888","Public Elementary School","Seneca Hill Public School",0,0,30,40,30,100,"Yes",560551,-79.35030022,43.79087903,"15-Jun-17","North York"
"150",1486,"Scarborough Village Day Nursery 1","Commercial","215","markham rd","M1J 3C4",36,"416-261-5048","High Rise Apartment","",10,15,40,0,15,80,"Yes",4691150,-79.2187713,43.74469664,"15-Jun-17","Scarborough"
"151",1488,"Esterbrooke Child Care","Commercial","35","esterbrooke ave","M2J 2C6",33,"416-492-1109","High Rise Apartment","Esterbrooke Properties Inc",0,0,24,10,20,54,"No",9962928,-79.3501563,43.77845166,"15-Jun-17","North York"
"152",1491,"Les Bouts D'Choux","Non-Profit","98","essex st","M6G 1T3",19,"416-960-9929","Catholic Elementary School(French)","Ecole Sacre Coeur",10,10,16,26,30,92,"Yes",8740443,-79.42413797,43.66788082,"15-Jun-17","Toronto East York"
"153",1495,"Pleasant Child Care Of North York","Non-Profit","288","pleasant ave","M2R 2R1",23,"416-733-2280","Public Elementary School","Pleasant Public School",0,10,24,26,65,125,"Yes",551989,-79.43468418,43.78993827,"15-Jun-17","North York"
"154",1496,"Main Square Day Care Centre","Non-Profit","265","main st","M4C 4X3",32,"416-691-3909","High Rise Apartment","",0,15,24,0,26,65,"Yes",14190108,-79.29996744,43.68779278,"15-Jun-17","Toronto East York"
"155",1498,"McMurrich Sprouts","Non-Profit","115","winona dr","M6G 3S8",21,"416-656-7957","Public Elementary School","McMurrich Public School",10,15,40,40,45,150,"Yes",6620127,-79.43106521,43.67808496,"15-Jun-17","Toronto East York"
"156",1500,"Faywood Boulevard Child Care Centre","Non-Profit","95","faywood blvd","M3H 2X5",10,"416-633-8420","Public Elementary School","Faywood Public School",0,0,24,39,45,108,"Yes",8014986,-79.44670059,43.73986363,"15-Jun-17","North York"
"157",1504,"Fenside Drive Children's Centre","Non-Profit","131","fenside dr","M3A 2V9",34,"416-444-2441","Public Elementary School","Fenside Public School",0,20,32,78,90,220,"Yes",515284,-79.3291298,43.76458912,"15-Jun-17","North York"
"158",1507,"Cougar Court Child Care Centre 25","Commercial","3225","eglinton ave e","M1J 2H7",36,"416-267-0366","Other","",0,0,0,0,60,60,"Yes",8930394,-79.21618361,43.74342485,"15-Jun-17","Scarborough"
"159",1509,"Scarborough Village Day Nursery 2","Commercial","155","markham rd","M1M 3A1",36,"416-267-8881","Place of Worship","Christ Church",0,0,16,0,15,31,"Yes",4378193,-79.21780519,43.74177288,"15-Jun-17","Scarborough"
"160",1510,"Columbus Children's Centre","Non-Profit","901","lawrence ave w","M6A 1C3",15,"416-789-7011x222","Community/Recreation Centre","Columbus Centre",0,25,56,0,0,81,"Yes",5738233,-79.45674566,43.71301352,"15-Jun-17","North York"
"161",1520,"Birds And Bees Day Care Centre","Commercial","720","kennedy rd","M1K 2B7",35,"416-261-5741","High Rise Apartment","",0,15,40,0,30,85,"Yes",350376,-79.26735641,43.72958381,"15-Jun-17","Scarborough"
"162",1521,"Cliffwood Community Child Care","Non-Profit","140","cliffwood rd","M2H 2E4",24,"416-490-8848","Public Elementary School","Cliffwood Public School",0,0,48,52,80,180,"Yes",8649130,-79.36007184,43.8063007,"15-Jun-17","North York"
"163",1522,"Finch Flyers Child Care Program","Non-Profit","277","finch ave e","M2N 4S3",23,"416-225-8778","Public Elementary School","Finch Public School",0,10,24,26,45,105,"Yes",9084973,-79.39497745,43.78384169,"15-Jun-17","North York"
"164",1525,"Hilltop Daycare Centre","Non-Profit","160","north bonnington ave","M1K 1Y1",35,"416-266-1085","Purpose Built","",10,15,32,0,15,72,"Yes",367974,-79.26594842,43.71523966,"15-Jun-17","Scarborough"
"165",1529,"George Brown - Fashion District/Ryerson Child Care Centre","Non-Profit","96","denison ave","M5T 1E4",20,"416-415-2604","Public Elementary School","Ryerson Public School",0,0,0,26,30,56,"Yes",10560819,-79.4026399,43.65122913,"15-Jun-17","Toronto East York"
"166",1531,"Today's Child Tomorrow's Future Children's Centre (290 Blantyre)","Non-Profit","290","blantyre ave","M1N 2S4",36,"416-698-0069","Public Elementary School","Blantyre Public School",0,0,32,26,45,103,"Yes",309574,-79.28386786,43.68510868,"15-Jun-17","Scarborough"
"167",1532,"Flemingdon Park Schoolage & Family Centre","Non-Profit","150","grenoble dr","M3C 1E3",26,"416-429-6194","Community/Recreation Centre","Flemingdon Park Community Centre",0,0,0,0,45,45,"Yes",523758,-79.32660348,43.71353072,"15-Jun-17","North York"
"168",1533,"John A. Leslie Childcare - Scarborough","Non-Profit","459","midland ave","M1N 4A7",36,"416-261-3238","Public Elementary School","John A. Leslie Public School",0,15,24,20,15,74,"Yes",363191,-79.24885528,43.71413049,"15-Jun-17","Scarborough"
"169",1536,"Dalemount Child Care","Non-Profit","101","englemount ave","M6B 4L5",15,"416-781-9493","Public Elementary School","Glen Park Public School",0,0,32,20,55,107,"Yes",14038150,-79.43638524,43.71318084,"15-Jun-17","North York"
"170",1538,"Kenlinton Child Care Centre (Operator: Stonehill) Facility #16008","Commercial","2283","eglinton ave e","M1K 2N4",35,"416-759-4525","High Rise Apartment","Apartment Building",0,0,32,0,30,62,"Yes",3351462,-79.2723813,43.73055837,"15-Jun-17","Scarborough"
"171",1539,"Friends Day Care Centre","Non-Profit","60","lowther ave","M5R 1C7",20,"416-922-7022","Church","Quakers Meeting House",0,0,24,0,0,24,"Yes",2376672,-79.39876707,43.67054541,"15-Jun-17","Toronto East York"
"172",1540,"Friendly Times Child Care","Non-Profit","2829","keele st","M3M 2G7",9,"416-631-7681","Public Elementary School","Downsview Public School",0,0,8,10,30,48,"Yes",10154479,-79.48243906,43.73112244,"15-Jun-17","North York"
"173",1544,"Kennedy Road Kiddy Kare","Non-Profit","661","kennedy rd","M1K 2B8",35,"416-261-1414","Church","",0,10,24,0,30,64,"Yes",350359,-79.26467528,43.72562496,"15-Jun-17","Scarborough"
"174",1547,"Today's Child Tomorrow's Future Children's Centre (725 Danforth)","Non-Profit","725","danforth rd","M1K 1G4",35,"416-266-9888","Public Elementary School","Norman Cook Junior Public School",0,15,16,20,22,73,"Yes",325679,-79.25779832,43.71904773,"15-Jun-17","Scarborough"
"175",1548,"Gan Yeladim Day Care Centre","Non-Profit","100","elder st","M3H 5G7",10,"416-638-1796","Synagogue","Beth Emeth Bais Yehuda Synagogue",0,10,24,0,0,34,"Yes",511179,-79.45412317,43.76065777,"15-Jun-17","North York"
"176",1551,"Don Valley Christian Child Care","Non-Profit","25","axsmith cres","M2J 3K2",33,"416-491-6485","Place of Worship","Don Valley Bible Chapel",10,15,24,0,0,49,"Yes",485416,-79.35219115,43.78865896,"15-Jun-17","North York"
"177",1552,"Play Care Program/ West Scarborough Neighbourhood Com. Centre.","Non-Profit","313","pharmacy ave","M1L 3E7",35,"416-755-9215x257","Community/Recreation Centre","West Scarborough Neighbourhood Community Centre",0,0,0,0,40,40,"Yes",2312042,-79.28468178,43.70141636,"15-Jun-17","Scarborough"
"178",1554,"Pride In Heritage Children's Centre","Non-Profit","55","gateway blvd","M3C 1B4",26,"416-467-5981","Public Elementary School","Gateway Public School",0,10,24,40,75,149,"Yes",8929147,-79.33101237,43.71173482,"15-Jun-17","North York"
"179",1559,"St. Michael And All Angels Day Care Centre","Non-Profit","611","st clair ave w","M6C 1A3",21,"416-653-1424","Place of Worship","St. Michael's And All Angels Church",10,15,40,0,0,65,"Yes",9171886,-79.42285099,43.68186664,"15-Jun-17","Toronto East York"
"180",1562,"Gateway Day Care Centre","Commercial","100","leeward glenway","M3C 2Z1",26,"416-424-2419","High Rise Apartment","",10,15,24,0,12,61,"Yes",536532,-79.32846131,43.71140554,"15-Jun-17","North York"
"181",1566,"Glen Cameron For Kids","Non-Profit","211","cameron ave","M2N 1E8",23,"416-225-5788","Public Elementary School","Cameron Public School",0,0,24,40,82,146,"Yes",495911,-79.42125481,43.7543693,"15-Jun-17","North York"
"182",1567,"Downsview Day Care Centre","Non-Profit","159","sir william hearst ave","M3M 0B7",9,"416-235-5662","Office Building","Ontario Ministry Of Transportation Building D",10,20,24,0,0,54,"Yes",30065918,-79.48709162,43.72302376,"15-Jun-17","North York"
"183",1570,"Ranchdale Rompers Day Care","Non-Profit","60","ranchdale cres","M3A 2M3",34,"416-441-1233","Public Elementary School","Ranchdale Public School",0,10,24,20,60,114,"Yes",554092,-79.32329466,43.7524666,"15-Jun-17","North York"
"184",1577,"Playhouse Child Care Centre","Non-Profit","15","greenland rd","M3C 1N1",34,"416-441-3170","Public Elementary School","Greenland Public School",10,10,24,20,0,64,"Yes",13967814,-79.33853616,43.73361563,"15-Jun-17","North York"
"185",1578,"Rejoyce Caledon Community Child Care","Non-Profit","26","joyce pky","M6B 2S9",15,"416-789-1485","Public Elementary School","Joyce Public School",0,0,16,30,45,91,"Yes",532121,-79.46375749,43.7097754,"15-Jun-17","North York"
"186",1580,"Garderie La Farandole Gabrielle Roy","Non-Profit","14","pembroke st","M5A 2N7",27,"416-363-1841","Public Elementary School (French)","Ecole Elementaire Gabrielle-Roy",10,10,32,40,45,137,"Yes",853146,-79.37232283,43.65659142,"15-Jun-17","Toronto East York"
"187",1585,"West Prep Children's Centre Of Toronto","Non-Profit","70","ridge hill dr","M6C 2J6",21,"416-783-4302","Public Elementary School","West Preparatory Public School",0,10,32,30,60,132,"Yes",859183,-79.43303829,43.70275231,"15-Jun-17","Toronto East York"
"188",1588,"Greenland Recreational After School Program","Non-Profit","15","greenland rd","M3C 1N1",34,"416-444-7427","Public Elementary School","Greenland Public School",0,0,0,0,55,55,"Yes",13967814,-79.33853616,43.73361563,"15-Jun-17","North York"
"189",1589,"Dublin Heights Community Child Care","Non-Profit","100","bainbridge ave","M3H 2K2",10,"416-638-0612","Public Elementary School","Dublin Heights Elementary And Middle School",0,10,24,65,65,164,"Yes",485548,-79.44772817,43.74910529,"15-Jun-17","North York"
"190",1593,"Garrison Creek Community Day Care","Non-Profit","222","niagara st","M6J 2L3",19,"416-703-0541","Public Elementary School","Niagara Street Public School",0,15,16,40,60,131,"Yes",12267344,-79.40825617,43.64394604,"15-Jun-17","Toronto East York"
